,STATION CODE,Address,Location,Temp,DO,PH,CONDUCTIVITY (mhos/cm),BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf,Is_Potable
745,2464,"DAMANGANGA AT D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",27.1,6.8,7.8,227.0,1.8965,0.516,221.0,468.0,2011.0,60.82516341176471,2,0
746,2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",27.3,6.8,8.5,249.0,1.8965,0.11,221.0,468.0,2011.0,62.930084666666666,2,0
748,1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,27.6,7.1,7.3,212.0,1.4,0.84,3.0,6.0,2011.0,50.674964705882346,3,1
749,1246,DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT,28.2,5.0,8.3,12771.0,4.1,1.48,7.0,30.0,2011.0,75.9182274509804,3,1
750,1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,28.0,6.7,8.0,304.0,1.5,0.18,1500.0,3550.0,2011.0,86.63089529411766,3,1
753,1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD",GUJARAT,27.0,4.3,8.4,605.0,6.5,1.68,5.0,15.0,2011.0,93.21812705882353,3,1
754,1149,KOLAK AT PATALIA BDG.,GUJARAT,26.7,3.7,8.2,600.0,4.3,1.66,6.0,20.0,2011.0,71.82313450980392,2,0
755,1438,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,GUJARAT,27.0,4.6,7.2,729.0,4.0,0.33,900.0,2300.0,2011.0,88.2376717647059,3,1
756,2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",GUJARAT,26.8,6.2,8.4,2670.0,1.3,0.24,221.0,468.0,2011.0,56.56254705882355,2,0
757,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,28.7,6.8,6.5,43.0,1.1,0.42,8.0,178.0,2011.0,44.969881176470594,1,0
758,1475,ZUARI AT PANCHAWADI,GOA,29.3,6.6,7.0,59.0,1.1,0.27,8.0,113.0,2011.0,46.03186588235293,1,0
759,1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,28.8,6.0,6.2,106.0,1.5,0.28,9.0,166.0,2011.0,45.83923568627452,1,0
760,1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,28.3,5.9,6.6,516.0,1.1,0.18,8.0,169.0,2011.0,43.36037411764706,1,0
761,1543,RIVER KALNA AT CHANDELNAN PERNEM,GOA,25.8,7.3,6.1,87.0,0.9,0.33,6.0,169.0,2011.0,43.034229411764706,1,0
762,1548,RIVER ASSONORA AT ASSONORA,GOA,28.3,7.3,5.9,74.0,1.5,0.22,8.0,163.0,2011.0,47.760716862745106,1,0
763,2276,RIVER BICHOLIM VARAZAN NAGAR,GOA,27.8,6.7,6.3,127.0,2.0,0.44,10.0,149.0,2011.0,52.16116196078432,2,0
764,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,26.0,6.8,6.2,226.0,1.6,0.18,9.0,151.0,2011.0,48.507002352941186,1,0
765,1546,RIVER KHANDEPAR AT OPA NAN PONDA,GOA,27.8,7.1,5.9,93.0,1.8,0.28,9.0,131.0,2011.0,49.99951686274511,1,0
766,2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,26.3,7.4,6.2,76.0,1.3,0.41,11.0,133.0,2011.0,47.21158901960785,1,0
767,2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,25.7,7.3,6.2,113.0,1.2,0.33,9.0,137.0,2011.0,46.06116235294118,1,0
768,1545,RIVER MADAI AT DABOS NAN  VALPOI,GOA,29.0,7.3,5.9,100.0,1.3,0.27,6.0,173.0,2011.0,45.95950352941177,1,0
769,2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,26.9,6.0,5.9,273.0,1.8,0.31,10.0,171.0,2011.0,47.638996862745095,1,0
770,2271,"RIVER SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,27.0,6.1,6.5,201.0,2.0,0.43,9.0,149.0,2011.0,51.43915450980393,2,0
771,2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,27.5,6.2,6.3,245.0,1.8,0.31,7.0,135.0,2011.0,49.22662862745098,1,0
772,1547,RIVER TALPONA AT CANACONA,GOA,28.3,7.0,6.5,75.0,0.9,0.22,7.0,166.0,2011.0,43.602514509803925,1,0
773,1544,"VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,29.0,7.3,6.0,74.0,1.6,0.11,8.0,181.0,2011.0,48.9442031372549,1,0
774,2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETRO CHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,28.2,7.1,7.9,108.0,3.3,0.42,65.0,137.0,2011.0,70.66210235294116,2,0
775,1461,"BHATSA AT D/S OF PISE DAM NR PISE VILL (ULHAS), MAHARASHTRA",MAHARASHTRA,27.0,7.1,7.7,111.0,4.4,0.32,221.0,468.0,2011.0,83.29674313725492,3,1
776,2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.4,7.0,8.0,129.0,3.5,0.49,40.0,105.0,2011.0,71.97028862745098,2,0
777,2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.3,7.0,8.0,130.0,3.3,0.46,33.0,93.0,2011.0,70.03948862745096,2,0
779,2670,"KAN RIVER NEAR SAKRI WATER WORKS, SAKRI, DHULE",MAHARASHTRA,28.4,5.9,7.6,462.0,4.9,2.47,23.0,63.0,2011.0,80.60817686274511,3,1
780,1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,28.4,7.0,7.7,107.0,3.8,0.4,131.0,285.0,2011.0,75.74284980392157,3,1
781,2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,28.9,6.2,7.4,299.0,5.1,0.95,209.0,401.0,2011.0,86.41268431372549,3,1
782,2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,28.9,7.2,7.9,77.0,3.2,0.42,164.0,282.0,2011.0,72.21118235294115,2,0
783,2676,"MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",MAHARASHTRA,27.9,6.8,7.8,350.0,2.6,1.99,2.0,72.0,2011.0,62.31374274509803,2,0
784,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,26.8,6.9,7.5,133.0,3.2,0.55,252.0,409.0,2011.0,72.32114392156862,2,0
785,1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,27.2,6.9,7.5,143.0,3.4,0.54,149.0,307.0,2011.0,71.79391058823529,2,0
786,2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.1,6.9,609.0,4.2,3.1,65.0,135.0,2011.0,73.7551662745098,2,0
787,2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,26.9,6.8,7.4,129.0,3.2,0.86,51.0,133.0,2011.0,67.32368431372548,2,0
788,2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.7,7.4,130.0,3.2,0.75,45.0,124.0,2011.0,66.95599764705882,2,0
789,2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR. RAIGAD",MAHARASHTRA,26.9,6.6,7.4,130.0,5.0,0.74,67.0,158.0,2011.0,83.16088431372549,3,1
790,2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,26.9,6.7,7.5,120.0,3.6,0.73,85.0,226.0,2011.0,71.70520392156862,2,0
791,2696,"PEHLAR DAM ON PEHLAR R. INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,26.2,7.1,7.9,139.0,3.2,0.45,74.0,147.0,2011.0,69.98810235294118,2,0
793,2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,26.4,6.7,7.7,274.0,2.3,2.04,5.0,88.0,2011.0,59.189056470588234,2,0
794,2702,"SAVITRI AT SHEDAV DOH,,RAIGAD",MAHARASHTRA,26.7,6.3,7.9,326.0,2.5,2.32,2.0,71.0,2011.0,60.658975686274495,2,0
795,2703,SAVITRI RIVER AT DADLI BRIDGE,MAHARASHTRA,27.3,6.3,7.9,7392.0,2.4,6.41,4.0,71.0,2011.0,61.819669019607836,2,0
796,2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,27.4,6.3,7.7,12051.0,4.4,5.37,4.0,102.0,2011.0,79.82905647058824,3,1
797,2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,27.6,7.0,8.3,162.0,3.8,0.48,44.0,90.0,2011.0,75.63621411764706,3,1
798,2707,"SURYA RIVER AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",MAHARASHTRA,27.5,7.0,8.3,212.0,3.6,0.44,47.0,90.0,2011.0,73.93874078431374,2,0
799,2708,"SURYA AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR",MAHARASHTRA,27.5,7.1,8.3,227.0,3.2,0.48,67.0,124.0,2011.0,71.07639411764707,2,0
800,2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,26.9,6.8,8.2,314.0,4.3,0.45,28.0,69.0,2011.0,78.98520117647058,3,1
801,1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,25.9,6.8,7.8,151.0,3.4,0.5,601.0,740.0,2011.0,82.57351607843137,3,1
802,1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,25.9,7.0,7.8,123.0,3.4,0.44,42.0,100.0,2011.0,70.50869607843138,2,0
803,2162,ULHAS ATJAMBHUL WATER WORKS.,MAHARASHTRA,26.0,6.9,7.8,139.0,3.3,0.76,85.0,169.0,2011.0,70.40618274509805,2,0
804,2712,"VAITARNA NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE",MAHARASHTRA,26.9,6.8,8.2,313.0,4.0,0.49,49.0,99.0,2011.0,76.80445450980392,3,1
805,2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,24.8,6.7,7.8,215.0,2.5,0.83,2.0,51.0,2011.0,61.04609607843137,2,0
806,2713,"VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI, RATNAGIRI. ",MAHARASHTRA,26.2,6.7,7.8,204.0,2.5,0.77,2.0,68.0,2011.0,61.04085607843137,2,0
807,2714,VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE,MAHARASHTRA,25.3,6.9,7.7,205.0,2.2,0.93,2.0,55.0,2011.0,58.53635647058824,2,0
808,1342,ACHENKOIL AT THUMPAMON,KERALA,26.6,7.1,6.9,72.0,0.5,0.25,278.0,641.0,2011.0,47.6046462745098,1,0
809,1443,ACHENKOIL AT CHENNITHULA,KERALA,26.8,6.6,6.9,70.0,0.9,0.49,223.0,495.0,2011.0,48.817126274509796,1,0
810,2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.6,6.9,7.1,52.0,0.8,0.18,46.0,520.0,2011.0,45.26447882352941,1,0
811,2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.8,7.2,7.0,830.0,0.8,0.16,94.0,654.0,2011.0,46.88127921568628,1,0
812,2286,R AYROOR AT AYROOR BRIDGE,KERALA,29.3,6.3,6.9,95.0,1.3,0.99,750.0,1325.0,2011.0,63.583492941176466,2,0
813,2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,25.4,7.2,7.4,164.0,0.9,0.46,1325.0,2225.0,2011.0,76.42889098039217,3,1
814,2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,25.5,6.9,7.5,231.0,0.8,0.55,1000.0,1725.0,2011.0,67.91822392156863,2,0
815,1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,26.6,6.5,6.9,101.0,1.3,0.47,468.0,1127.0,2011.0,57.69479960784314,2,0
816,20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,24.7,7.1,7.1,64.0,0.6,0.4,283.0,646.0,2011.0,49.22879215686274,1,0
817,21,CHALIYAR AT CHUNGAPALLY,KERALA,24.8,7.1,7.1,4600.0,0.6,0.35,229.0,538.0,2011.0,49.00408549019607,1,0
818,1572,CHANDRAGIRI AT PADIYATHADKA,KERALA,28.0,7.5,7.2,52.0,0.6,0.15,285.0,900.0,2011.0,50.49045176470589,3,1
819,2295,R CORAPUZHA AT KANAYANKODE,KERALA,26.0,5.6,7.0,12769.0,1.2,0.41,725.0,1650.0,2011.0,63.699412549019605,2,0
820,1564,"ITHIKKARA AT AYUR, KERALA",KERALA,27.4,7.1,7.0,90.0,0.6,0.64,338.0,625.0,2011.0,50.16527921568627,3,1
821,2287,R ITHIKKARA AT ITHIKKARA,KERALA,26.5,6.1,7.0,248.0,0.8,0.66,500.0,1150.0,2011.0,53.45532588235294,2,0
822,1566,KADALUNDY AT THIRURANGADY,KERALA,28.4,6.0,7.0,94.0,1.1,0.13,183.0,370.0,2011.0,48.62049921568627,1,0
823,2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.8,6.5,7.5,76.0,0.8,0.08,275.0,585.0,2011.0,50.67423725490196,3,1
824,42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR, KERALA",KERALA,26.5,7.2,7.1,52.0,0.6,0.15,298.0,687.0,2011.0,49.760638823529405,1,0
825,1571,KARINGODE AT KAKKADAVU,KERALA,28.0,7.2,7.3,54.0,0.9,0.25,330.0,610.0,2011.0,53.73057803921568,2,0
826,2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,27.9,6.4,6.5,58.0,1.3,0.34,255.0,960.0,2011.0,51.480374509803916,2,0
827,2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,28.1,6.3,6.8,77.0,1.2,0.16,73.0,208.0,2011.0,47.08979333333333,1,0
828,2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.6,5.4,6.6,80.0,1.6,0.27,335.0,775.0,2011.0,53.95381411764706,2,0
829,2326,R KORAYAR AT KANJIKODE,KERALA,25.3,5.8,7.8,666.0,1.0,0.24,993.0,1650.0,2011.0,68.06398941176471,2,0
830,1569,R KUPPAM AT THALIPARAMBA,KERALA,28.3,6.6,7.2,12768.0,1.1,0.13,88.0,1412.0,2011.0,51.47902509803921,2,0
831,2298,R KUPPAM AT RAYAROM,KERALA,26.1,7.7,7.2,44.0,1.0,0.28,29.0,148.0,2011.0,48.663265098039226,1,0
832,1567,R KUTTIYADY AT  KUTTIYADY ESTATE,KERALA,24.3,7.1,7.0,27.0,0.4,0.11,73.0,218.0,2011.0,42.37703254901961,1,0
833,1568,"R MAHE AT VALAYAM, KERALA",KERALA,26.0,7.3,7.2,59.0,0.6,0.19,160.0,465.0,2011.0,47.19556509803922,1,0
834,2285,R MAMOM AT MAMOM BRIDGE,KERALA,28.5,7.8,7.1,119.0,0.7,0.87,875.0,1725.0,2011.0,65.0471588235294,2,0
835,1340,"MANIMALA  AT KALLOOPARA,",KERALA,26.6,7.3,7.1,54.0,1.3,0.41,415.0,913.0,2011.0,58.84262549019607,2,0
836,1384,"MANIMALA AT THONDRA, KERALA",KERALA,26.8,7.0,6.6,104.0,1.5,0.49,500.0,1000.0,2011.0,60.33474745098039,2,0
837,2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,28.0,6.0,7.2,92.0,0.7,0.38,765.0,1390.0,2011.0,58.80589843137255,2,0
838,1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.2,6.8,6.6,48.0,0.5,0.44,1225.0,2025.0,2011.0,67.27036078431372,2,0
839,43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,26.5,7.0,7.0,56.0,1.1,0.43,768.0,1725.0,2011.0,64.08453921568628,2,0
840,2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,29.3,6.7,6.9,2531.0,0.5,0.22,308.0,465.0,2011.0,47.88142627450981,1,0
841,1570,R NEELASWARAM AT HOSDURG,KERALA,29.3,6.2,7.2,15362.0,0.8,0.39,830.0,1303.0,2011.0,64.91155176470589,2,0
842,1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,27.0,7.3,7.2,62.0,0.8,0.95,525.0,985.0,2011.0,57.23061843137256,2,0
843,2284,R NEYYAR AT ARUVIPURAM,KERALA,27.3,7.6,7.2,59.0,0.6,0.65,463.0,1163.0,2011.0,54.75961843137255,2,0
844,2288,R PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.4,6.8,83.0,0.5,0.42,175.0,575.0,2011.0,43.47938,1,0
845,1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.8,7.0,6.6,50.0,0.6,0.75,295.0,578.0,2011.0,47.76115411764707,1,0
846,1341,"PAMBA AT THAKAZHY, KERALA",KERALA,27.8,6.7,6.8,76.0,1.2,1.21,310.0,625.0,2011.0,53.41901333333334,2,0
847,1565,"PAMBA DOWN, KERALA",KERALA,28.3,6.7,6.6,64.0,0.9,1.35,428.0,838.0,2011.0,52.81803411764706,2,0
848,17,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.5,5.6,6.9,943.0,1.5,0.4,655.0,1925.0,2011.0,61.959346274509805,2,0
849,18,"PERIYAR AT KALADY, KERALA",KERALA,26.3,7.4,7.0,38.0,0.9,0.26,386.0,1196.0,2011.0,54.61821254901962,2,0
850,1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27.0,6.7,6.9,43.0,1.0,0.3,1043.0,2750.0,2011.0,68.51501294117648,2,0
851,2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,27.4,7.1,7.3,48.0,1.5,0.36,595.0,1775.0,2011.0,64.94398470588236,2,0
852,2334,RIVER PERIYAR AT PATHALAM,KERALA,27.0,6.2,6.8,309.0,1.6,0.39,1129.0,2725.0,2011.0,74.37682,2,0
853,2335,R PERIYAR AT KALAMASSERY,KERALA,27.4,5.2,6.8,61.0,1.8,0.33,1123.0,2650.0,2011.0,73.724,2,0
854,2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,27.3,6.8,6.9,995.0,1.1,0.24,349.0,1258.0,2011.0,54.15875294117647,2,0
855,2300,R PERUVAMBA AT CHANDAPPURA,KERALA,27.0,6.8,6.9,52.0,0.9,0.45,39.0,198.0,2011.0,45.11965294117647,1,0
856,2303,R PULLUR AT PULLUR BR.,KERALA,27.8,6.2,6.6,44.0,0.7,0.21,715.0,1630.0,2011.0,56.32903411764706,2,0
857,2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,28.4,4.5,6.5,77.0,1.1,0.34,400.0,2675.0,2011.0,49.091254509803925,1,0
858,2305,R SHRIYA AT ANGADIMOGARU,KERALA,28.8,7.0,7.4,69.0,1.0,0.12,230.0,660.0,2011.0,52.26961764705884,2,0
859,2296,R THALLASSERY AT PATHIPPALAM,KERALA,25.9,6.5,6.8,58.0,0.5,0.24,303.0,1026.0,2011.0,46.60352,1,0
860,2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,28.0,4.6,6.9,98.0,0.6,0.11,168.0,348.0,2011.0,40.45229960784314,1,0
861,2306,R UPPALA AT  UPPALA BR.,KERALA,28.5,6.6,7.3,12327.0,0.6,0.71,1326.0,2210.0,2011.0,74.86113137254901,2,0
862,1442,"VAMANAPURAM, KERALA",KERALA,28.8,7.1,7.0,51.0,1.0,0.78,750.0,1700.0,2011.0,63.05450588235295,2,0
863,1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,27.6,6.2,7.5,371.0,1.1,1.62,3.0,528.0,2011.0,46.875470588235295,1,0
864,2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,27.6,6.2,7.7,316.0,1.3,2.41,3.0,312.0,2011.0,49.28532980392158,1,0
865,1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,28.3,7.3,7.1,241.0,2.9,1.17,100.0,185.0,2011.0,66.0083988235294,2,0
866,2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,27.5,7.7,7.4,121.0,1.4,0.64,378.0,1255.0,2011.0,60.82951098039216,2,0
867,1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,30.5,6.5,7.3,64.0,1.0,2.6,236.0,420.0,2011.0,51.20661137254901,2,0
868,1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,29.5,6.9,7.4,57.0,1.0,1.28,46.0,409.0,2011.0,48.0508843137255,1,0
871,2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ORISSA,25.0,7.0,7.6,111.0,1.6,0.67,1081.0,2743.0,2011.0,77.5282568627451,3,1
872,2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,25.9,7.5,7.9,205.0,1.5,1.0,1615.0,3542.0,2011.0,90.70255568627451,3,1
876,1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,28.0,7.8,8.0,13103.0,2.1,0.59,277.0,739.0,2011.0,69.59028196078432,2,0
877,2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,25.0,7.4,8.0,207.0,1.5,0.53,1356.0,2872.0,2011.0,84.86536196078431,3,1
878,2427,VANSADHARA AT GUNUPUR (INTERSTATE BOUNDRY),ORISSA,25.8,7.2,8.0,198.0,1.4,0.57,677.0,1850.0,2011.0,68.30921529411764,2,0
879,1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,26.8,6.5,8.1,729.0,1.0,0.65,221.0,468.0,2011.0,53.269594901960794,2,0
880,2444,CORINGA RIVER,PONDICHERRY,31.0,3.0,8.1,1086.0,1.8965,0.1,221.0,468.0,2011.0,53.47831956862745,2,0
881,2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,32.0,6.9,8.2,10910.0,1.8965,0.02,221.0,468.0,2011.0,64.56790584313724,2,0
882,2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,31.0,6.0,8.0,17990.0,1.8965,0.07,221.0,468.0,2011.0,63.52656662745097,2,0
883,1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMIL NADU,28.4,6.3,7.6,830.0,1.8,0.24,738.0,2020.0,2011.0,70.12136352941177,2,0
884,1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMIL NADU,24.0,7.4,7.6,104.0,1.2,0.09,221.0,468.0,2011.0,55.30120352941177,2,0
885,1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,27.0,6.9,7.8,440.0,3.4,1.21,221.0,468.0,2011.0,74.47818274509805,2,0
894,1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,28.0,4.8,7.9,650.0,3.2,0.68,6.0,62.0,2011.0,63.51426901960784,2,0
895,1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR",RAJASTHAN,32.0,5.0,7.3,390.0,2.8,0.14,4.0,20.0,2011.0,58.40827137254901,2,0
896,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,21.4,8.3,7.6,334.0,1.0,0.49,9.0,16.0,2011.0,50.83219686274511,3,1
897,2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,22.3,8.2,7.7,316.0,1.2,0.48,11.0,20.0,2011.0,52.72767647058823,2,0
898,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,22.8,8.3,7.6,304.0,1.2,0.51,12.0,20.0,2011.0,52.665363529411756,2,0
900,2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,26.9,5.1,7.8,657.0,1.7,0.26,6.0,23.0,2011.0,50.540856078431375,3,1
901,2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,27.3,5.3,7.8,623.0,1.7,0.516,221.0,468.0,2011.0,55.853365411764706,2,0
902,2869,BARAK RIVER AT SENAPATI ,MANIPUR,19.0,8.7,7.1,252.0,4.9,0.516,221.0,10.0,2011.0,89.37711482352942,3,1
903,2875,"BARAK RIVER AT N.H. 53, TAMENGLONG DISTT., MANIPUR",MANIPUR,26.0,5.1,7.2,17.0,1.0,0.516,221.0,10.0,2011.0,47.14216776470589,1,0
904,2868,CHAKPI AT CHAKPI KARONG ,MANIPUR,19.0,10.0,7.4,157.0,0.6,0.516,221.0,5.0,2011.0,55.08747364705882,2,0
905,1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,21.8,5.9,7.0,164.0,1.6,0.516,221.0,74.0,2011.0,53.65748188235295,2,0
906,1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,22.3,6.1,7.3,141.0,1.4,0.516,221.0,63.0,2011.0,53.24126070588235,2,0
907,1627,"IMPHAL AT KIYAMGI, MANIPUR",MANIPUR,22.3,5.6,7.1,427.0,1.4,0.516,221.0,175.0,2011.0,51.60961482352941,2,0
908,1628,IMPHAL AT MINUTHONG,MANIPUR,22.3,4.7,7.0,527.0,1.9,0.516,221.0,42.0,2011.0,53.73030188235294,2,0
909,2861,"IMPHAL AT KANGLA MOAT, IMPHAL ",MANIPUR,23.0,5.5,8.6,116.0,4.5,0.516,221.0,113.0,2011.0,83.34274894117648,3,1
910,2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,23.0,6.8,6.8,160.0,1.5,0.516,221.0,23.0,2011.0,54.139176000000006,2,0
911,2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,23.0,7.0,7.4,47.0,1.0,0.516,221.0,5.0,2011.0,51.96507364705884,2,0
912,2874,IRANG RIVER AT TAMENGLONG,MANIPUR,23.0,7.3,7.8,116.0,1.2,0.516,221.0,10.0,2011.0,55.641065411764714,2,0
913,1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,22.0,5.5,7.3,179.0,1.2,0.516,221.0,75.0,2011.0,50.15406070588235,3,1
914,1624,"IRIL AT LILONG, MANIPUR",MANIPUR,22.3,4.7,7.4,220.0,1.6,0.516,221.0,140.0,2011.0,52.254133647058836,2,0
